"Address","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Closest Similarity Match","No. Near Duplicates","Total Language Errors","Spelling Errors","Grammar Errors","Language","Hash","Indexability","Indexability Status"
"https://sanatkaravani.com/filmlerin-mistik-dili-renk/","656","155","4,232","34,371","Hard","","","","","","tr","6f676323b7497ba6698ed7f60aef2e7f","Indexable",""
"https://sanatkaravani.com/bizi-biz-yapan-oyuncaklar-lego/","816","181","4,508","35,858","Hard","","","","","","tr","cbeddb78b498b6aecb7bf0dbbde530c9","Indexable",""
"https://sanatkaravani.com/surpriz-seven-tasarimci-richard-sapper/","487","129","3,775","38,320","Hard","","","","","","tr","fb4ec7e77886f97561bb45c8a9049f36","Indexable",""
"https://sanatkaravani.com/mutlu-olmanin-formulu-mutlu-olmadigini-fark-etmek/","624","157","3,975","24,653","Very Hard","","","","","","tr","c7e856ba90bdd70a5ba509fd9f0a7fe6","Indexable",""
"https://sanatkaravani.com/boceklerin-babasi-ferdinand-porsche/","906","190","4,768","31,675","Hard","","","","","","tr","c6ebcf268f1a0c38277340cfe980f758","Indexable",""
"https://sanatkaravani.com/tartismak-dogru-icin-mi-kazanmak-icin-mi-schopenhauer/","819","187","4,380","30,607","Hard","","","","","","tr","82530039c26a7848ffbd77857fc5e37a","Indexable",""
"https://sanatkaravani.com/tag/gossip-girl/","100","27","3,704","50,796","Fairly Hard","","","","","","tr","541b221a64bcf7ded188e79a98200dcf","Indexable",""
"https://sanatkaravani.com/bir-iskandinav-ruyasi-soen/","713","148","4,818","35,356","Hard","","","","","","tr","f8317e87825f9f0f46d5b68c75f6c75d","Indexable",""
"https://sanatkaravani.com/tag/spartacus/","99","27","3,667","49,295","Hard","","","","","","tr","3b71cb5faa549c4a941354cf9660441e","Indexable",""
"https://sanatkaravani.com/tag/game-of-thrones/","138","39","3,538","56,113","Fairly Hard","","","","","","tr","6e88c118dc67df32a6f35d69a792f082","Indexable",""
"https://sanatkaravani.com/tag/dexter/","99","27","3,667","50,150","Fairly Hard","","","","","","tr","32819a6ad762cf079992913390cbe239","Indexable",""
"https://sanatkaravani.com/tag/cnbc-e/","99","27","3,667","51,859","Fairly Hard","","","","","","tr","568a3a8b61b27db243ad22984b1a3cb3","Indexable",""
"https://sanatkaravani.com/tag/breaking-bad/","100","27","3,704","50,796","Fairly Hard","","","","","","tr","ba32e7ee86ef059901b6699d1c57993b","Indexable",""
"https://sanatkaravani.com/tag/sherlock/","99","27","3,667","50,150","Fairly Hard","","","","","","tr","19da03e3a7ab4ef515ba65fb3e469c41","Indexable",""
"https://sanatkaravani.com/tag/mad-men/","100","27","3,704","51,642","Fairly Hard","","","","","","tr","67db38433a392ed18a20524e3b93c043","Indexable",""
"https://sanatkaravani.com/tag/e2/","99","27","3,667","51,004","Fairly Hard","","","","","","tr","df45b6dc97e8983dccccaf2004fa8b86","Indexable",""
"https://sanatkaravani.com/izlemeniz-gereken-en-iyi-15-fantastik-film/","1600","324","4,938","34,896","Hard","","","","","","tr","e8758134b1b17520a549b2fac28195b8","Indexable",""
"https://sanatkaravani.com/quentin-tarantino-filmlerinden-10-ikonik-sahne/","825","187","4,412","47,308","Hard","","","","","","tr","1fc8667da4fd5ac562855831632d1203","Indexable",""
"https://sanatkaravani.com/independenta-gore-dunya-capindaki-en-iyi-40-kitap/","566","181","3,127","61,366","Normal","","","","","","tr","ffabf2e0b6bf499e8bd0f622520aa0d8","Indexable",""
"https://sanatkaravani.com/bbcye-gore-dunya-sinemasinin-en-iyi-filmleri/","1251","314","3,984","82,282","Easy","","","","","","tr","cbf9d94e237d96319f81aec59aa2f3ff","Indexable",""
"https://sanatkaravani.com/tag/seyahat/","427","107","3,991","47,453","Hard","","","","","","tr","74d50e60106b2cd7fdf5bb5c12c90dcc","Indexable",""
"https://sanatkaravani.com/izlemeniz-gereken-en-iyi-15-animasyon-film/","813","194","4,191","43,059","Hard","","","","","","tr","442fc1ef9d47e56d7e8daa07def7879c","Indexable",""
"https://sanatkaravani.com/tag/italya/","167","47","3,553","34,535","Hard","","","","","","tr","c36200a97714840484fa6cb0da9872c3","Indexable",""
"https://sanatkaravani.com/tag/bilim-kurgu/","140","38","3,684","53,233","Fairly Hard","","","","","","tr","603a08e95731f4f0b8880e8eca098d9b","Indexable",""
"https://sanatkaravani.com/tag/fringe/","102","28","3,643","41,402","Hard","","","","","","tr","944e25e3a09e771fa131355fc8f35d6d","Indexable",""
"https://sanatkaravani.com/tag/dark/","102","28","3,643","41,402","Hard","","","","","","tr","e71bf5ffeb645299e091452b80dcc72b","Indexable",""
"https://sanatkaravani.com/tag/sense8/","102","28","3,643","40,573","Hard","","","","","","tr","8668da43de63d1547e1be8d4cf7af5c9","Indexable",""
"https://sanatkaravani.com/tag/doctor-who/","103","28","3,679","41,293","Hard","","","","","","tr","f2270459b9d0402cf6acc0f5ba9cfd32","Indexable",""
"https://sanatkaravani.com/tag/stranger-things/","103","28","3,679","41,293","Hard","","","","","","tr","5a64cc6e7da0353ed20be99d0f631e2f","Indexable",""
"https://sanatkaravani.com/tag/unlu-heykeller/","103","29","3,552","42,244","Hard","","","","","","tr","f65d94cb21393a1cf3f9ec25988c14cd","Indexable",""
"https://sanatkaravani.com/tag/davut-heykeli/","103","29","3,552","40,601","Hard","","","","","","tr","fe14921fb638751d4d0ca63dfc0033c8","Indexable",""
"https://sanatkaravani.com/tag/michelangelo/","140","38","3,684","32,083","Hard","","","","","","tr","927dacf3568c3ed204ec47e17a6cc41a","Indexable",""
"https://sanatkaravani.com/en-basit-haliyle-evrenimiz-nasil-isler/","1556","324","4,802","23,354","Very Hard","","","","","","tr","8a2e82c9c443308f37da646d026bcc3a","Indexable",""
"https://sanatkaravani.com/tag/donatello/","102","29","3,517","39,871","Hard","","","","","","tr","8354fc77f7c8e490939184dc1c94e417","Indexable",""
"https://sanatkaravani.com/tag/bernini/","138","37","3,730","41,819","Hard","","","","","","tr","e58ab555e62aa4c75b6fb5561fb7696a","Indexable",""
"https://sanatkaravani.com/tag/modesty/","102","29","3,517","40,700","Hard","","","","","","tr","bb7e5dfdf8e7d4d64aa0a20c2eb4a90d","Indexable",""
"https://sanatkaravani.com/tag/musanin-hukmu/","103","29","3,552","43,065","Hard","","","","","","tr","7c642350ecf8e3dc119dc054699f4199","Indexable",""
"https://sanatkaravani.com/tag/cagdas-turk-resmi/","103","28","3,679","42,115","Hard","","","","","","tr","c3cbeed8984ef5b44ef491099969a6fd","Indexable",""
"https://sanatkaravani.com/tag/yoksul-sanat/","98","27","3,630","34,814","Hard","","","","","","tr","abe1518cc6566f130fe87eaf2d8d28ca","Indexable",""
"https://sanatkaravani.com/tag/cagdas-turk-resim-tarihi/","104","28","3,714","41,186","Hard","","","","","","tr","5bca19dc4b90de66da7f6083f7d9a006","Indexable",""
"https://sanatkaravani.com/tag/primitifler/","101","28","3,607","38,999","Hard","","","","","","tr","b1c26bf3459fae3caa86dee43d9c622d","Indexable",""
"https://sanatkaravani.com/tag/art-povera/","98","27","3,630","34,814","Hard","","","","","","tr","baff28140cf473eb00f0618a8e64ea27","Indexable",""
"https://sanatkaravani.com/tag/ilya-repin/","99","26","3,808","42,316","Hard","","","","","","tr","c6047431fe6207f4978263c97f3e767b","Indexable",""
"https://sanatkaravani.com/tag/korkunc-ivan-oglunu-olduruyor/","101","26","3,885","42,068","Hard","","","","","","tr","da7a4f360e647aa8f0894d56d86f9c1c","Indexable",""
"https://sanatkaravani.com/pablo-picasso-otoportrelerinin-evrimi-1896-1972/","406","112","3,625","45,625","Hard","","","","","","tr","734187550cc0629f0133e1308b249161","Indexable",""
"https://sanatkaravani.com/tag/michelangelo-pistoletto/","98","27","3,630","30,498","Hard","","","","","","tr","fd2d88013c80dc39034af4bc9d9ee9ba","Indexable",""
"https://sanatkaravani.com/bir-cesmeye-kosar-gibi-kosuyorum-sana-cemal-sureya/","935","216","4,329","40,570","Hard","","","","","","tr","21176746d6c2838edb3c6fec9217c99d","Indexable",""
"https://sanatkaravani.com/storchun-sessiz-bir-sahne-icindeki-kadinlari/","306","89","3,438","30,551","Hard","","","","","","tr","b6ed6be957648fc145483a145e21068d","Indexable",""
"https://sanatkaravani.com/boyalari-unuttum-ama-bira-vardi-kyle-bice/","367","105","3,495","39,850","Hard","","","","","","tr","3e561dd8d2d8756259de9fa82045b642","Indexable",""
"https://sanatkaravani.com/donemin-algisini-yikan-guclu-bir-kadin-artemisia-gentileschi/","746","164","4,549","19,863","Very Hard","","","","","","tr","69f450151d6dc5d68ddc53cb5e2fe059","Indexable",""
"https://sanatkaravani.com/leonardonun-son-yahudasi-yahuda-iskariot/","855","191","4,476","25,077","Very Hard","","","","","","tr","2ecfdbb18665618204e17daa0a77d7b1","Indexable",""
"https://sanatkaravani.com/sanat-yasamin-cocugudur-yasamdan-dogar-nevhiz-tanyeli/","775","210","3,690","35,854","Hard","","","","","","tr","bec62a7905e7d432f755796a139b9368","Indexable",""
"https://sanatkaravani.com/sokagin-sanati-disavurum-bicimi-graffiti/","537","125","4,296","27,761","Very Hard","","","","","","tr","f053dab0c0c4e5cc2802086c74bbd4b3","Indexable",""
"https://sanatkaravani.com/kan-kirmizisi-renk-edvard-munch/","557","138","4,036","37,791","Hard","","","","","","tr","665549cd7b7b4bf41f1b38b864b8e988","Indexable",""
"https://sanatkaravani.com/1900lerin-hayal-gucunden-2000lere-yolculuk/","471","119","3,958","32,001","Hard","","","","","","tr","33c81a30916839adc397965a95d1c17a","Indexable",""
"https://sanatkaravani.com/yalnizligin-resmi-edward-hopper/","698","148","4,716","31,757","Hard","","","","","","tr","f9cc0ece498996d0f63a52d4014d0b1e","Indexable",""
"https://sanatkaravani.com/tag/elon-musk/","98","26","3,769","36,399","Hard","","","","","","tr","4076c218a4731fde0276bbfe4001cb3f","Indexable",""
"https://sanatkaravani.com/dunden-bugune-en-iyi-eurovision-sarkilari/","565","149","3,792","72,118","Fairly Easy","","","","","","tr","a4a2c7d78659c5450210411f6628e585","Indexable",""
"https://sanatkaravani.com/alisilmadik-tuvaller-artasnack-hasan-kale/","372","107","3,477","34,788","Hard","","","","","","tr","97a55dd03cca3ef0f2da56e17017974e","Indexable",""
"https://sanatkaravani.com/tag/spacex/","105","28","3,750","40,274","Hard","","","","","","tr","c47003f3796a463c9933f99023fe0fb6","Indexable",""
"https://sanatkaravani.com/tag/yusaku-maezawa/","106","28","3,786","38,581","Hard","","","","","","tr","bf75fd8c84af343ad5d796b3b37197b1","Indexable",""
"https://sanatkaravani.com/imdbye-gore-iyi-hissettiren-25-film/","420","141","2,979","72,279","Fairly Easy","","","","","","tr","10da2c2fcbb8a5dfafc0b4db5ebfdfb2","Indexable",""
"https://sanatkaravani.com/tag/john-berger/","99","29","3,414","43,570","Hard","","","","","","tr","ce21dcf36b16f0bc9d9db58e5c3d8011","Indexable",""
"https://sanatkaravani.com/tag/leon-gerome/","99","29","3,414","43,570","Hard","","","","","","tr","e598f1858643c4fc8b715f47238fc303","Indexable",""
"https://sanatkaravani.com/tag/buyuk-hayaller-kuralim/","105","27","3,889","48,996","Hard","","","","","","tr","b98ce3c2a6c7d4e5f5fdd8314b667993","Indexable",""
"https://sanatkaravani.com/tag/sait-faik/","104","27","3,852","49,995","Hard","","","","","","tr","ecd40bbc770236b8f00d814cc5751818","Indexable",""
"https://sanatkaravani.com/tag/kintsugi/","97","29","3,345","35,984","Hard","","","","","","tr","ff3412315182abfc89e063dd243bf18b","Indexable",""
"https://sanatkaravani.com/lirik-yapisiyla-zamani-unutturan-fotograflar-hiroji-kubota/","714","210","3,400","9,776","Very Hard","","","","","","tr","f3db68239fcab4e6c1554b56640f01c4","Indexable",""
"https://sanatkaravani.com/turk-mitolojisinde-bir-orman-iyesi-surele-surale/","674","164","4,110","39,614","Hard","","","","","","tr","69f2164ebbb08b7b577236360a594278","Indexable",""
"https://sanatkaravani.com/tag/kintsugi-teknigi/","98","29","3,379","35,068","Hard","","","","","","tr","b76e5a4bd0c0425bd04dc87c99bd42cb","Indexable",""
"https://sanatkaravani.com/category/tasarim/page/3/","173","48","3,604","49,625","Hard","","","","","","tr","c4a3898d0512771332e95f6b8baf80dc","Indexable",""
"https://sanatkaravani.com/category/tasarim/page/2/","438","108","4,056","49,550","Hard","","","","","","tr","67c6c77cdc5958be9c69e2cc264c9623","Indexable",""
"https://sanatkaravani.com/sira-disi-insan-portreleri-cecilia-paredes/","505","159","3,176","43,793","Hard","","","","","","tr","9347b01bc6c7d406611100518ef4e287","Indexable",""
"https://sanatkaravani.com/akil-hastanesinde-kendisine-giydirilen-gomlegi-sanat-eseri-haline-getiren-bir-kadin/","438","114","3,842","28,520","Very Hard","","","","","","tr","2e53ce196870cbfa3049ba5bf7dd7821","Indexable",""
"https://sanatkaravani.com/kozmosu-insan-bedenine-sigdirmak-mikael-owunna/","629","176","3,574","37,101","Hard","","","","","","tr","9a7f912738da70d38440bc19195dbec3","Indexable",""
"https://sanatkaravani.com/tag/kazuo-kitai/","102","28","3,643","46,379","Hard","","","","","","tr","43de99e3b0de5033ac37c1510a6a4f44","Indexable",""
"https://sanatkaravani.com/tag/knut-hamsun/","103","27","3,815","40,334","Hard","","","","","","tr","ab0b63d5035ddb998b8081f34030b275","Indexable",""
"https://sanatkaravani.com/tag/aclik/","102","27","3,778","40,436","Hard","","","","","","tr","95d44a16b576a6331f6f5f66d1ca08ed","Indexable",""
"https://sanatkaravani.com/tag/toza-sor/","103","26","3,962","41,006","Hard","","","","","","tr","7845a989a00aac64fc91e7352ff89620","Indexable",""
"https://sanatkaravani.com/tag/john-fante/","103","26","3,962","41,828","Hard","","","","","","tr","de22561755b18676eb69d785cc2cdb65","Indexable",""
"https://sanatkaravani.com/bir-devrin-kapanisi-game-of-thronesa-veda/","1513","343","4,411","32,375","Hard","","","","","","tr","c6ece92d41d81821b92a6eefc5805eeb","Indexable",""
"https://sanatkaravani.com/tag/zorba/","100","28","3,571","41,624","Hard","","","","","","tr","8858d85a886deee82a40739909e0c67","Indexable",""
"https://sanatkaravani.com/tag/bukowski/","102","26","3,923","39,459","Hard","","","","","","tr","e6d66ef47b39cbeb90aba90366d28e60","Indexable",""
"https://sanatkaravani.com/tag/nikos-kazancakis/","101","28","3,607","39,837","Hard","","","","","","tr","e518cc64f5bff7cba48627739e6db133","Indexable",""
"https://sanatkaravani.com/tag/aleksi-zorba/","101","28","3,607","40,675","Hard","","","","","","tr","685e9e776096c5232154abdc9eca1183","Indexable",""
"https://sanatkaravani.com/tag/furug-ferruhzad/","133","34","3,912","38,753","Hard","","","","","","tr","197a5c961580562a6147154c9355ad0e","Indexable",""
"https://sanatkaravani.com/tag/ted-hughes/","103","27","3,815","51,833","Fairly Hard","","","","","","tr","9ba879deb7a7eab4159cd9338cfbc650","Indexable",""
"https://sanatkaravani.com/tag/kadin/","362","89","4,067","40,050","Hard","","","","","","tr","93b485d9005309d7194a83b2aede4ebe","Indexable",""
"https://sanatkaravani.com/tag/william-golding/","103","29","3,552","46,350","Hard","","","","","","tr","27f65cbe93156d4141ed40bda9825a14","Indexable",""
"https://sanatkaravani.com/tag/sineklerin-tanrisi/","103","29","3,552","46,350","Hard","","","","","","tr","42923e619a72aad4edda611694edb054","Indexable",""
"https://sanatkaravani.com/tag/8-mart/","105","27","3,889","39,328","Hard","","","","","","tr","83cd806b1e00d77c3f90998ea0b0443d","Indexable",""
"https://sanatkaravani.com/author/kubragaburga/page/4/","305","86","3,547","59,831","Fairly Hard","","","","","","tr","25559113490b19e7caed82bd4eab6488","Indexable",""
"https://sanatkaravani.com/tag/gullu-agop/","100","26","3,846","39,653","Hard","","","","","","tr","6687f7615eb69f9e9b23d4ce00b35cf1","Indexable",""
"https://sanatkaravani.com/tag/turk-tiyatrosu/","100","26","3,846","38,807","Hard","","","","","","tr","e8dda1260a6d31f4e4525df81aaf2c99","Indexable",""
"https://sanatkaravani.com/tag/darulbedayi/","99","26","3,808","37,188","Hard","","","","","","tr","45ede1f2497a064c93141f707608a159","Indexable",""
"https://sanatkaravani.com/tag/namik-kemal/","100","26","3,846","38,807","Hard","","","","","","tr","de11a0c893c2168e631ae653184bc80b","Indexable",""
"https://sanatkaravani.com/tag/iskandinav/","171","48","3,562","48,366","Hard","","","","","","tr","80d72b2488c5312d26272372527d2706","Indexable",""
"https://sanatkaravani.com/tag/minakyan/","99","26","3,808","38,043","Hard","","","","","","tr","f1d32fa323167de8244fbfa71e12965","Indexable",""
"https://sanatkaravani.com/tag/mitoloji/","239","65","3,677","37,797","Hard","","","","","","tr","c92fc0f6afc8308f738d90c6af6597ba","Indexable",""
"https://sanatkaravani.com/tag/osmanli-tiyatrosu/","100","26","3,846","37,115","Hard","","","","","","tr","d3c4938ac773f492210371e876f692d6","Indexable",""
"https://sanatkaravani.com/tag/afife-jale/","100","26","3,846","37,961","Hard","","","","","","tr","bd91357854462d8dc12ffe1538d18ce6","Indexable",""
"https://sanatkaravani.com/tag/norse/","101","29","3,483","44,989","Hard","","","","","","tr","e7120fb92754c51b508a984b0ad1e2b2","Indexable",""
"https://sanatkaravani.com/tag/ragnarok/","101","29","3,483","44,151","Hard","","","","","","tr","46fad1934e8ec1bb3ef4f12d703be6fe","Indexable",""
"https://sanatkaravani.com/tag/loki/","101","29","3,483","44,151","Hard","","","","","","tr","50cec33a81147c371a90a74c654a3f53","Indexable",""
"https://sanatkaravani.com/tag/thor/","101","29","3,483","44,989","Hard","","","","","","tr","46c4f9b63b3f7b2f01c05041465c91b4","Indexable",""
"https://sanatkaravani.com/tag/asgard/","101","29","3,483","44,151","Hard","","","","","","tr","caa958a55a87437e3db99dea3b89c784","Indexable",""
"https://sanatkaravani.com/author/kubragaburga/page/5/","296","83","3,566","66,883","Normal","","","","","","tr","e39b9adcf98cfd962d94edd8d85382f6","Indexable",""
"https://sanatkaravani.com/tag/kulup/","98","28","3,500","56,527","Fairly Hard","","","","","","tr","d880db73f79898ec5cd2aef8d93266d0","Indexable",""
"https://sanatkaravani.com/guneydogu-asyanin-aralanmamis-perdesi-kambocya/","672","165","4,073","32,242","Hard","","","","","","tr","3121e62ed223b6b016436149548c8d44","Indexable",""
"https://sanatkaravani.com/tag/the-kulup/","99","28","3,536","57,974","Fairly Hard","","","","","","tr","e4e546884de1436b5c9cab107d9ab986","Indexable",""
"https://sanatkaravani.com/author/kubragaburga/page/6/","297","86","3,453","64,039","Normal","","","","","","tr","b137b51c972037c13ffe7ad57e77b997","Indexable",""
"https://sanatkaravani.com/bir-25-yuzyil-utopyasi-altered-carbon/","969","210","4,614","28,412","Very Hard","","","","","","tr","78a8c6ad05b610c47d3503d5776a6fb2","Indexable",""
"https://sanatkaravani.com/uzay-caginin-ayak-sesleri-lost-in-space/","915","207","4,420","25,937","Very Hard","","","","","","tr","3a3dcd40b0d01f3d4e0a4bbd6ccc5fae","Indexable",""
"https://sanatkaravani.com/francisco-goya-ve-modern-sanat/","971","209","4,646","31,438","Hard","","","","","","tr","f98ac361896d7dacfc9cf6e3e61e7233","Indexable",""
"https://sanatkaravani.com/tarihin-unutulan-kadinlari-nezihe-muhiddin/","1045","206","5,073","23,662","Very Hard","","","","","","tr","6a9a917fbc22a98a271d97cc30ce000b","Indexable",""
"https://sanatkaravani.com/tag/persona/","98","28","3,500","41,852","Hard","","","","","","tr","cda38f42e3d0271074839fefb26d7bf","Indexable",""
"https://sanatkaravani.com/brechti-anlamak/","981","212","4,627","23,624","Very Hard","","","","","","tr","e87bf2a0ea89a6d57a584720717ac8cf","Indexable",""
"https://sanatkaravani.com/tarkovskinin-olumsuz-ziyaretcileri-solaris/","1300","276","4,710","28,039","Very Hard","","","","","","tr","f063718eb6e668f4f131c28f2b3e784c","Indexable",""
"https://sanatkaravani.com/karanlik-dunyalardan-bir-haykiris-furug-ferruhzad/","820","189","4,339","42,517","Hard","","","","","","tr","3957d4491cdef166edd76ec50e8c29ea","Indexable",""
"https://sanatkaravani.com/gabriel-garcia-marquezde-buyulu-gercekcilik/","1190","231","5,152","30,984","Hard","","","","","","tr","423c71c649881e9c7bab5231eeedb3ec","Indexable",""
"https://sanatkaravani.com/tag/zaman/","97","29","3,345","43,834","Hard","","","","","","tr","593ebe7124ad4ce66a19b696ae09ef15","Indexable",""
"https://sanatkaravani.com/tag/oblomov/","99","27","3,667","37,332","Hard","","","","","","tr","3b361d25e42d7a200dbfb3b41313c964","Indexable",""
"https://sanatkaravani.com/tag/goncarov/","99","27","3,667","37,332","Hard","","","","","","tr","a927795ff7732abcf5b429b750cd02be","Indexable",""
"https://sanatkaravani.com/tag/siir/","285","75","3,800","47,730","Hard","","","","","","tr","339db48ec4deca2eb27e337174275e76","Indexable",""
"https://sanatkaravani.com/tag/mahmud-dervis/","101","26","3,885","32,854","Hard","","","","","","tr","75498071a88ab94d4c654bff69cf814c","Indexable",""
"https://sanatkaravani.com/category/edebiyat/page/6/","451","112","4,027","53,619","Fairly Hard","","","","","","tr","4132d31e764dbf1c9ddb8e936827daf9","Indexable",""
"https://sanatkaravani.com/buyuk-ask-toplumsal-duzene-muhaliftir-nizar-kabbani/","675","172","3,924","37,913","Hard","","","","","","tr","cbddd9eefb8c56010d7b7e6d45eb96c3","Indexable",""
"https://sanatkaravani.com/category/edebiyat/page/7/","444","113","3,929","48,890","Hard","","","","","","tr","4c73f268682eefb374bba12fd9b6aa76","Indexable",""
"https://sanatkaravani.com/kimse-kalmadi-ekmegi-ve-sarabi-bolusecek-f-garcia-lorca/","709","183","3,874","35,731","Hard","","","","","","tr","a31ce5536323bf6b86c12e899a7b679c","Indexable",""
"https://sanatkaravani.com/category/edebiyat/page/4/","455","107","4,252","49,867","Hard","","","","","","tr","c7efe6432ccad7c48ba666dbc8a55074","Indexable",""
"https://sanatkaravani.com/category/edebiyat/page/5/","454","116","3,914","56,955","Fairly Hard","","","","","","tr","46531162f820a6e841a17a0b515edab4","Indexable",""
"https://sanatkaravani.com/tag/tatavla/","97","28","3,464","40,224","Hard","","","","","","tr","2a4daca6bad8b7eb4ee6ce995ea6e9b4","Indexable",""
"https://sanatkaravani.com/tag/kurtulus-semti/","98","28","3,500","40,125","Hard","","","","","","tr","1424f6a30c0fc5cd104f0b1c93b4744","Indexable",""
"https://sanatkaravani.com/tag/semt/","97","28","3,464","41,968","Hard","","","","","","tr","f615b7b4f9fcdf78c9b302944bf7298c","Indexable",""
"https://sanatkaravani.com/tag/salento/","98","27","3,630","33,951","Hard","","","","","","tr","356a216d3e06a446202708e5b719cedb","Indexable",""
"https://sanatkaravani.com/bir-hic-olarak-kalacagiz-paul-celan/","557","145","3,841","36,318","Hard","","","","","","tr","2026fcc880b96591caba4cc7f31215a","Indexable",""
"https://sanatkaravani.com/dunyada-ziyaret-edilmemesi-gereken-9-ilginc-yer/","673","158","4,259","30,169","Hard","","","","","","tr","57d96b5a50453b08b930bd7c72d5461","Indexable",""
"https://sanatkaravani.com/tanrilarin-golu-mashu-ve-japon-adalarinin-bilinen-ilk-sahipleri-ainular/","748","146","5,123","37,298","Hard","","","","","","tr","e1fb866d243791e2df91fe3e2c192de9","Indexable",""
"https://sanatkaravani.com/tag/metelkova/","102","26","3,923","49,412","Hard","","","","","","tr","887aa8d6556cbe01c6374373a3682799","Indexable",""
"https://sanatkaravani.com/hep-ayni-huzun-sapina-kadar-cigerine-islemis-bir-ok-ahmed-samlu/","584","158","3,696","41,416","Hard","","","","","","tr","b549455bb0b880115be3bb0017de3ee7","Indexable",""
"https://sanatkaravani.com/tag/edebiyat-dergileri/","102","26","3,923","34,482","Hard","","","","","","tr","9af5d3e9bc53cc80a1b1262d8b5540fb","Indexable",""
"https://sanatkaravani.com/tag/ukrayna/","99","26","3,808","46,588","Hard","","","","","","tr","74a56c5b7c2fba506e98d3bbe2ec7033","Indexable",""
"https://sanatkaravani.com/tag/lviv/","99","26","3,808","48,297","Hard","","","","","","tr","6b2503cef47d5976cdd90715e24704a5","Indexable",""
"https://sanatkaravani.com/tag/alberobello/","99","28","3,536","27,210","Very Hard","","","","","","tr","e51851287189eee05b58a8e06d7e155e","Indexable",""
"https://sanatkaravani.com/tag/alejandro-jodorowsky/","103","27","3,815","35,406","Hard","","","","","","tr","5509a1d65e3a41d7618409ea67977efe","Indexable",""
"https://sanatkaravani.com/tag/el-topo/","103","27","3,815","39,512","Hard","","","","","","tr","4dd41bdf4dd9204bdce17d2c2c0990","Indexable",""
"https://sanatkaravani.com/author/sevilates/page/17/","297","82","3,622","58,456","Fairly Hard","","","","","","tr","dd23f08a2e62a88c997cb23a75d11bbc","Indexable",""
"https://sanatkaravani.com/moda-fotografciligini-terk-edip-kendisini-sokak-fotografciligina-adayan-biri-wlliam-klein/","411","110","3,736","33,843","Hard","","","","","","tr","729f76323ee9ea924176f90adf6e0445","Indexable",""
"https://sanatkaravani.com/author/sevilates/page/18/","294","82","3,585","61,908","Normal","","","","","","tr","51506bb8b1b26b668d289abfecd6dadf","Indexable",""
"https://sanatkaravani.com/author/sevilates/page/5/","289","81","3,568","59,189","Fairly Hard","","","","","","tr","ab01edd17bf289665020a025622beb79","Indexable",""
"https://sanatkaravani.com/author/sevilates/page/4/","301","82","3,671","55,270","Fairly Hard","","","","","","tr","9a256163215972944b66f1e9f1d43ab1","Indexable",""
"https://sanatkaravani.com/tag/boga-guresleri/","98","25","3,920","32,793","Hard","","","","","","tr","80615ff8b11dbd3e3ee9aa3289430573","Indexable",""
"https://sanatkaravani.com/tag/endulus/","105","27","3,889","39,328","Hard","","","","","","tr","7193b244ec3648134c2f75c2b50024c2","Indexable",""
"https://sanatkaravani.com/roma-sokaklarindan-kizilotesi-manzaralar-rome-in-infrared/","350","98","3,571","37,152","Hard","","","","","","tr","ffb4c975219f2221ddbcecf2e064bc0","Indexable",""
"https://sanatkaravani.com/tag/metropolitan/","100","27","3,704","35,568","Hard","","","","","","tr","7bfd74a7f5db1cc319825c630df6b2ea","Indexable",""
"https://sanatkaravani.com/tag/louvre/","100","27","3,704","38,952","Hard","","","","","","tr","b054f7ea4ea224a140226b2d9e6c4735","Indexable",""
"https://sanatkaravani.com/tag/rijksmuseum/","100","27","3,704","37,260","Hard","","","","","","tr","4fc99bf6caca00a7fbc60590f2012543","Indexable",""
"https://sanatkaravani.com/tag/online-muzeler/","101","27","3,741","38,026","Hard","","","","","","tr","3fcc1db957d2fb320abb94e180419abc","Indexable",""
"https://sanatkaravani.com/burjuva-ahlakini-yikan-bir-kadin-milena-jesenska/","667","152","4,388","29,376","Very Hard","","","","","","tr","1c4c0cbfd7e172c487d9c58ec7d8377","Indexable",""
"https://sanatkaravani.com/tag/cin/","212","55","3,855","48,488","Hard","","","","","","tr","31b9ee08771c14526fce353329f6bdc5","Indexable",""
"https://sanatkaravani.com/tag/guangzhou/","102","27","3,778","47,071","Hard","","","","","","tr","ebf6eb70d8357afda369647a46961af4","Indexable",""
"https://sanatkaravani.com/tag/uzak-dogu/","103","27","3,815","46,905","Hard","","","","","","tr","d07edd0b48404187ea0d0ce18628a806","Indexable",""
"https://sanatkaravani.com/tag/bernardine-kilisesi/","99","27","3,667","42,459","Hard","","","","","","tr","2892fd82c257ccaef702e76ff6e4ddc0","Indexable",""
"https://sanatkaravani.com/karantina-gunlerindeki-sanat-home-muralfest/","550","127","4,331","23,241","Very Hard","","","","","","tr","5808b4e74e783023efaf18bc1b4eb152","Indexable",""
"https://sanatkaravani.com/tag/mimari/","175","44","3,977","44,717","Hard","","","","","","tr","cc2b67ae92bf5a9604b9dd18bb3d55ed","Indexable",""
"https://sanatkaravani.com/tag/andrzej-odrowaz/","99","27","3,667","44,168","Hard","","","","","","tr","be62232b38750f09572968734d9f2546","Indexable",""
