"Address","Status Code","Status"
"https://sanatkaravani.com/izlemeniz-gereken-en-iyi-15-fantastik-film/","200","OK"
"https://sanatkaravani.com/quentin-tarantino-filmlerinden-10-ikonik-sahne/","200","OK"
"https://sanatkaravani.com/independenta-gore-dunya-capindaki-en-iyi-40-kitap/","200","OK"
"https://sanatkaravani.com/bbcye-gore-dunya-sinemasinin-en-iyi-filmleri/","200","OK"
"https://sanatkaravani.com/tag/seyahat/","200","OK"
"https://sanatkaravani.com/izlemeniz-gereken-en-iyi-15-animasyon-film/","200","OK"
"https://sanatkaravani.com/tag/italya/","200","OK"
"https://sanatkaravani.com/tag/bilim-kurgu/","200","OK"
"https://sanatkaravani.com/tag/fringe/","200","OK"
"https://sanatkaravani.com/tag/dark/","200","OK"
"https://sanatkaravani.com/tag/sense8/","200","OK"
"https://sanatkaravani.com/tag/doctor-who/","200","OK"
"https://sanatkaravani.com/tag/stranger-things/","200","OK"
"https://sanatkaravani.com/tag/unlu-heykeller/","200","OK"
"https://sanatkaravani.com/tag/davut-heykeli/","200","OK"
"https://sanatkaravani.com/tag/michelangelo/","200","OK"
"https://sanatkaravani.com/en-basit-haliyle-evrenimiz-nasil-isler/","200","OK"
"https://sanatkaravani.com/tag/donatello/","200","OK"
"https://sanatkaravani.com/tag/bernini/","200","OK"
"https://sanatkaravani.com/tag/modesty/","200","OK"
"https://sanatkaravani.com/tag/musanin-hukmu/","200","OK"
"https://sanatkaravani.com/tag/cagdas-turk-resmi/","200","OK"
"https://sanatkaravani.com/tag/yoksul-sanat/","200","OK"
"https://sanatkaravani.com/tag/cagdas-turk-resim-tarihi/","200","OK"
"https://sanatkaravani.com/tag/primitifler/","200","OK"
"https://sanatkaravani.com/tag/art-povera/","200","OK"
"https://sanatkaravani.com/tag/ilya-repin/","200","OK"
"https://sanatkaravani.com/tag/korkunc-ivan-oglunu-olduruyor/","200","OK"
"https://sanatkaravani.com/pablo-picasso-otoportrelerinin-evrimi-1896-1972/","200","OK"
"https://sanatkaravani.com/tag/michelangelo-pistoletto/","200","OK"
"https://sanatkaravani.com/bir-cesmeye-kosar-gibi-kosuyorum-sana-cemal-sureya/","200","OK"
"https://sanatkaravani.com/storchun-sessiz-bir-sahne-icindeki-kadinlari/","200","OK"
"https://sanatkaravani.com/boyalari-unuttum-ama-bira-vardi-kyle-bice/","200","OK"
"https://sanatkaravani.com/donemin-algisini-yikan-guclu-bir-kadin-artemisia-gentileschi/","200","OK"
"https://sanatkaravani.com/leonardonun-son-yahudasi-yahuda-iskariot/","200","OK"
"https://sanatkaravani.com/sanat-yasamin-cocugudur-yasamdan-dogar-nevhiz-tanyeli/","200","OK"
"https://sanatkaravani.com/sokagin-sanati-disavurum-bicimi-graffiti/","200","OK"
"https://sanatkaravani.com/kan-kirmizisi-renk-edvard-munch/","200","OK"
"https://sanatkaravani.com/1900lerin-hayal-gucunden-2000lere-yolculuk/","200","OK"
"https://sanatkaravani.com/yalnizligin-resmi-edward-hopper/","200","OK"
"https://sanatkaravani.com/tag/elon-musk/","200","OK"
"https://sanatkaravani.com/dunden-bugune-en-iyi-eurovision-sarkilari/","200","OK"
"https://sanatkaravani.com/alisilmadik-tuvaller-artasnack-hasan-kale/","200","OK"
"https://sanatkaravani.com/tag/spacex/","200","OK"
"https://sanatkaravani.com/tag/yusaku-maezawa/","200","OK"
"https://sanatkaravani.com/imdbye-gore-iyi-hissettiren-25-film/","200","OK"
"https://sanatkaravani.com/tag/john-berger/","200","OK"
"https://sanatkaravani.com/tag/leon-gerome/","200","OK"
"https://sanatkaravani.com/tag/buyuk-hayaller-kuralim/","200","OK"
"https://sanatkaravani.com/tag/sait-faik/","200","OK"
"https://sanatkaravani.com/tag/kintsugi/","200","OK"
"https://sanatkaravani.com/lirik-yapisiyla-zamani-unutturan-fotograflar-hiroji-kubota/","200","OK"
"https://sanatkaravani.com/turk-mitolojisinde-bir-orman-iyesi-surele-surale/","200","OK"
"https://sanatkaravani.com/tag/kintsugi-teknigi/","200","OK"
"https://sanatkaravani.com/category/tasarim/page/3/","200","OK"
"https://sanatkaravani.com/category/tasarim/page/2/","200","OK"
"https://sanatkaravani.com/sira-disi-insan-portreleri-cecilia-paredes/","200","OK"
"https://sanatkaravani.com/akil-hastanesinde-kendisine-giydirilen-gomlegi-sanat-eseri-haline-getiren-bir-kadin/","200","OK"
"https://sanatkaravani.com/kozmosu-insan-bedenine-sigdirmak-mikael-owunna/","200","OK"
"https://sanatkaravani.com/tag/kazuo-kitai/","200","OK"
"https://sanatkaravani.com/tag/knut-hamsun/","200","OK"
"https://sanatkaravani.com/tag/aclik/","200","OK"
"https://sanatkaravani.com/tag/toza-sor/","200","OK"
"https://sanatkaravani.com/tag/john-fante/","200","OK"
"https://sanatkaravani.com/bir-devrin-kapanisi-game-of-thronesa-veda/","200","OK"
"https://sanatkaravani.com/tag/zorba/","200","OK"
"https://sanatkaravani.com/tag/bukowski/","200","OK"
"https://sanatkaravani.com/tag/nikos-kazancakis/","200","OK"
"https://sanatkaravani.com/tag/aleksi-zorba/","200","OK"
"https://sanatkaravani.com/tag/furug-ferruhzad/","200","OK"
"https://sanatkaravani.com/tag/ted-hughes/","200","OK"
"https://sanatkaravani.com/tag/kadin/","200","OK"
"https://sanatkaravani.com/tag/william-golding/","200","OK"
"https://sanatkaravani.com/tag/sineklerin-tanrisi/","200","OK"
"https://sanatkaravani.com/tag/8-mart/","200","OK"
"https://sanatkaravani.com/author/kubragaburga/page/4/","200","OK"
